feature_name,fi_all,fi_dynamic,fi_standing,fi_sitting,fi_laying,fi_walking_up,fi_walking_down
tBodyGyroJerk-min()-X,0.0,0.0002210501139608109,0.0013472074170503608,0.0032931672151731007,0.00010439300331826815,0.001191960757186698,0.0003397470767621509
tBodyGyroJerk-min()-Y,0.0,0.00037062387635370704,0.0006844125736373959,0.00516615512880318,0.00019769038219955113,0.0005895366927787364,0.0008073972505110622
tBodyGyroJerk-min()-Z,0.0,0.0028671976663455397,0.00023139814881828792,0.0006455741864891198,0.00011366807811802969,0.0002862354773562371,7.203409426845034e-05
tBodyGyroJerk-sma(),0.0,0.0060921409518974005,0.00021038872114289276,0.0003280051146080255,0.0019397295825294722,0.0020944346222243684,0.00013870923362340224
tBodyGyroJerk-energy()-X,0.0,0.019014887605021503,0.002270934569496667,0.004881991304022275,7.078890707827777e-05,0.0004519047509931449,0.0002987156873710714
tBodyGyroJerk-energy()-Y,0.0,0.0003907728574299758,0.0008087648075211511,0.0023640512634145205,0.00014611080209398067,0.0008908323594056533,0.0008026163773962938
tBodyGyroJerk-energy()-Z,0.0,0.003643169837947438,0.0004620998988266255,0.0004784241922341367,0.0021272690469033035,0.0028539312760366346,0.00022390702219207023
tBodyGyroJerk-iqr()-X,0.0,0.004086537177728296,0.002505746962854385,0.0073176211273226835,0.0019110443066503717,0.00021419123037312707,0.00035391560099197906
tBodyGyroJerk-iqr()-Y,0.0,0.0002535348654084614,0.0002376917425336314,0.0006704601073099473,0.0023188541288233413,0.000715974353610317,0.00011937621862877249
tBodyGyroJerk-iqr()-Z,0.0,0.006370139789329356,0.00052880962825265,0.00029834873126862235,0.00011038373719145402,0.002015077639102466,0.0001330571404116322
tBodyGyroJerk-entropy()-X,0.0,0.0002727046862018858,0.002179435586614503,0.0048027556567463246,5.1967377019700574e-05,0.0005590479258726003,0.00018124060327080751
tBodyGyroJerk-entropy()-Y,0.0,0.00010486154558785378,0.000266103709831436,0.0007150561910633385,0.00016493860256138745,0.0001001375287210886,0.00012220048844465458
tBodyGyroJerk-entropy()-Z,0.0,0.00034311988527881333,0.0008661251866897255,0.0007872042204497301,0.004149750714780187,0.002915554765725791,0.0005027670433376935
"tBodyGyroJerk-arCoeff()-X,1",0.0,0.00012428073545887655,0.005549215038805425,0.0016811466167683158,1.4773906487431976e-05,0.00033144464035007783,0.00015684775680523412
"tBodyGyroJerk-arCoeff()-X,2",0.0,0.00022840789986388753,0.0005088708448273211,0.00028803851013006586,9.075479722767e-06,0.00030724234340693895,0.00010500176839223007
"tBodyGyroJerk-arCoeff()-X,3",0.0,3.616684184508052e-05,0.0011079192692602412,0.0024510114053111222,0.0001089673459576675,5.797057236081721e-05,0.00013096639661892308
"tBodyGyroJerk-arCoeff()-X,4",0.0,8.55147108094834e-05,0.0001730530341863228,0.0005686003220548281,0.00012914334314851472,0.0004197329359364027,0.0002083115176202301
"tBodyGyroJerk-arCoeff()-Y,1",0.0,0.0002406228186095557,0.0004049431512011993,0.0007556999922962996,0.000484670286474841,0.0001051716599137408,0.00016423341479327252
"tBodyGyroJerk-arCoeff()-Y,2",0.0,0.0001545027218142913,0.0003593243627749115,0.00030523771037649865,0.0001389674924605705,0.00017379078257153888,7.939222935373837e-05
"tBodyGyroJerk-arCoeff()-Y,3",0.0,0.00017297360608939282,0.00046149221429958614,0.00037232465964239756,1.7699343369841455e-05,0.00020371896617576434,0.00020433910461714212
"tBodyGyroJerk-arCoeff()-Y,4",0.0,0.00014119177680443207,0.0010856993651628128,0.0007840294947978676,5.303417724881784e-05,0.00017248838965690317,0.0001368175024578161
"tBodyGyroJerk-arCoeff()-Z,1",0.0,0.0003674304724363942,0.0005351569398038374,0.0005472931467931259,0.0001851555927361216,0.00046518489522227966,0.0001222380182430959
"tBodyGyroJerk-arCoeff()-Z,2",0.0,0.00016838004112127428,0.0005469254993601304,0.0002873584559568732,2.515422810516164e-05,0.000213419252807973,4.807840775294457e-05
"tBodyGyroJerk-arCoeff()-Z,3",0.0,0.0002960932818678655,0.0005495924219582437,0.0004839876203507538,2.103764418316374e-05,0.00044595750794482067,0.0002591070947340791
"tBodyGyroJerk-arCoeff()-Z,4",0.0,4.648477915706528e-05,0.0007238373025905327,0.00044646976657370454,2.9258621342178457e-05,0.0007704419209125848,0.00020244228629751854
"tBodyGyroJerk-correlation()-X,Y",0.0,0.00028784813844842335,0.002128367594426169,0.001656358149618918,0.00012623168125568484,0.00178451920564452,0.00019812146027138665
"tBodyGyroJerk-correlation()-X,Z",0.0,0.0016938470941391802,0.0005293459499043404,0.0006190852856995515,0.00032577267497458664,0.0008227166911681372,0.00043969949168905627
"tBodyGyroJerk-correlation()-Y,Z",0.0,0.0005938760388941033,0.0006547896972361733,0.000749792397411781,9.020489731466371e-05,0.0004204737969004067,0.00010028179851798331
tBodyAccMag-mean(),0.0,0.006845385103410332,0.004083872359588567,0.0002106097557248174,0.0,0.004710569706602431,0.0012605985084814214
tBodyAccMag-std(),0.0,0.01917712986590478,0.0066766010471073275,0.0004555455145773181,4.091568848084558e-05,0.004620828823496535,0.03588195356543257
tBodyAccMag-mad(),0.0,0.010418948257167075,0.002429484315191953,0.0005029418096211347,0.00027587578903547153,0.0026441029858792374,0.02779864236340111
tBodyAccMag-max(),0.0,0.004849217232936393,0.00029283091822856046,0.00010224512427617176,1.0576614350199258e-05,0.0023645784329851213,0.0084106979784829
tBodyAccMag-min(),0.0,0.00011044958183364412,0.00040503006108377185,0.00023377258760160787,9.324551921787981e-05,0.0002376110260024607,0.0002692175679275452
tBodyAccMag-sma(),0.0,0.006002115900316411,0.006154686393479274,0.00011804429685886458,0.00011300312204891523,0.0045925582817926665,0.004895144559986222
tBodyAccMag-energy(),0.0,0.0020725504065639043,0.004109013373862091,0.00016544776022249814,0.0,0.0028665407417361208,0.0006573439106470525
tBodyAccMag-iqr(),0.0,0.005019926792130326,0.0007460561128534722,0.00021274093882388387,0.0,0.0017591577969855578,0.009046775449741373
tBodyAccMag-entropy(),0.0,0.003466963622176454,6.893640867015926e-05,0.00025302547875426007,1.528070580186315e-05,0.00024232024813651028,0.00016933084601939333
tBodyAccMag-arCoeff()1,0.0,0.009273342994012501,0.0002909644033323742,0.0002588913513814147,1.9064746040042876e-05,0.001279292829276199,0.0009836923004260527
tBodyAccMag-arCoeff()2,0.0,0.002153877797714615,0.0004211121605343381,0.00030766539343974144,6.875088464123928e-05,0.0012825477209557348,0.00035645160845072994
tBodyAccMag-arCoeff()3,0.0,9.09697549353541e-05,0.0004748551394682209,0.0007610896387521223,0.0,6.802000074717657e-05,0.00045802609793901643
tBodyAccMag-arCoeff()4,0.0,0.00018423416597721908,0.00025354145911449466,0.0005168870511176368,4.608935619769405e-05,0.0006169022106613431,3.7301984818155886e-05
tGravityAccMag-mean(),0.0,0.006395022315489319,0.004113825324552891,0.0010752890659686196,0.00018437350479691165,0.002552110757645724,0.00493697780116869
tGravityAccMag-std(),0.0,0.015332274063355456,0.003950575852025019,0.000620946578167939,0.00022610607380877195,0.0024208050413116198,0.0401052682524167
tGravityAccMag-mad(),0.0,0.016438205003558942,0.0020933616882671605,0.0005704248223142608,0.0,0.004205556649294405,0.03176073558007376
tGravityAccMag-max(),0.0,0.0033589562991641463,0.0022371316305961914,0.00016739618200678044,5.3819318856750866e-05,0.0024876442779491648,0.021076956777968565
tGravityAccMag-min(),0.0,4.361660128446714e-05,0.00038603306073736916,0.00019070073721676493,8.768285676966149e-05,0.0007285327020544349,5.611016458390489e-05
tGravityAccMag-sma(),0.0,0.0016087033815256652,0.004770236862109197,0.0008861926808452541,0.0,0.0005484322108270098,0.0015450605451975189
tGravityAccMag-energy(),0.0,0.007146245379134601,0.006393643370979207,0.00015148786938094146,1.5116778078913342e-05,0.007803176562818748,0.017626159097033762
tGravityAccMag-iqr(),0.0,0.003354916703610197,0.00016404501072051465,0.00016270996949016114,9.124673116105825e-07,0.0004334809891258171,0.002154223976571925
tGravityAccMag-entropy(),0.0,0.00025085827972647095,0.004125233421416215,0.0006418035236414577,3.774962694407543e-05,0.0009032949357523352,0.011938276566781326
tGravityAccMag-arCoeff()1,0.0,0.014835140594952372,9.328718545292703e-05,0.00036735473848123023,2.7307274911687546e-05,0.00269180640374643,0.0012998670277908882
tGravityAccMag-arCoeff()2,0.0,0.005982737103858958,0.00022296877021948168,0.0003574742291371688,2.3524476651126396e-05,0.0005855433202103093,0.0004366141547640987
tGravityAccMag-arCoeff()3,0.0,0.00016458525559487645,0.00011881952493567353,0.000357289295233581,2.8379931636862925e-05,0.00021915128687327319,0.00039577531399167637
tGravityAccMag-arCoeff()4,0.0,0.00016506549888027037,0.0002426734523555702,0.0003664884523751779,1.5539366389558024e-05,9.180595038663722e-05,0.0002461762309575709
tBodyAccJerkMag-mean(),0.0,0.0004971109243264387,0.00043144946086631883,0.001074672719280602,0.0020650846739531346,0.007070521329504678,0.0003396058685195591
tBodyAccJerkMag-std(),0.0,0.0005159783189180411,0.00021404171311665253,0.0004013344418219793,0.0,0.0009390507324020565,0.000845477863274039
tBodyAccJerkMag-mad(),0.0,0.0008346703975418758,0.0003163952383238023,0.0001481921214266548,4.3890303624362314e-05,0.014118511361241072,0.002979611078198871
tBodyAccJerkMag-max(),0.0,0.00032984227823214257,0.000246014804340245,0.0002930174737113678,0.0,0.00022372521995147934,0.00029297288070404963
tBodyAccJerkMag-min(),0.0,0.00011530682874294571,0.00048702143389280057,0.0002698653148290671,0.0,0.00047444975891648467,0.00026932163678270235
tBodyAccJerkMag-sma(),0.0,0.0007756781243836669,0.00016514035110259836,0.0006085781906668268,0.0,0.0006067329389919609,0.0035108731662592562
tBodyAccJerkMag-energy(),0.0,0.0005626094473924594,0.0005771925230748042,0.0003783157709926785,0.0,0.004697851443187666,0.00013141370555379332
tBodyAccJerkMag-iqr(),0.0,0.000707527036259606,0.0003886546046589072,0.00035899485286483736,0.00012976567311080952,0.004623540786047399,0.00011339273353271511
tBodyAccJerkMag-entropy(),0.0,0.00039207195282144546,0.00047697787876402456,0.0019314342687521732,0.0,0.002818633302067361,0.00012149343497808527
tBodyAccJerkMag-arCoeff()1,0.0,0.00019322277175492781,0.0002454952255802116,0.0003789085475740832,1.553450359285955e-05,0.00013482586538197093,0.00028024110367207773
tBodyAccJerkMag-arCoeff()2,0.0,0.0003375033834140468,0.0003861162697594633,0.00036865197476114366,3.544340986688996e-05,0.0005369065353187683,0.00014919583022854986
tBodyAccJerkMag-arCoeff()3,0.0,0.00022562672889475094,0.00037388871409340334,0.0004813458367333396,0.0,2.328440616090151e-05,0.00029923408031296835
tBodyAccJerkMag-arCoeff()4,0.0,0.0005579072015677404,0.0001595724342731303,0.0003368185434926067,4.419654779786038e-05,0.00021401758313581597,0.00019028540678397418
tBodyGyroMag-mean(),0.0,0.0005296004585636523,0.004455053130933127,0.0014025113600573114,0.0,0.0024357476890968202,0.0005450743257173589
tBodyGyroMag-std(),0.0,0.00041456556274297536,0.00019388776351052155,0.000781947660835893,5.005926852758859e-06,0.00018446089465803232,0.0003758750803765611
tBodyGyroMag-mad(),0.0,0.00022938061171181684,0.00037773269626231775,0.0007314564970583244,0.0002950455891264937,0.0005582128160906578,1.940654104396795e-05
tBodyGyroMag-max(),0.0,0.00019450415658748969,0.0003121188392369936,0.0003500735742325496,0.0,0.0002667589495369507,0.0003389132523918837
tBodyGyroMag-min(),0.0,0.00013853797403317342,0.0002849055862088466,0.0006988034070508323,0.0,0.00019297492663514706,7.966119045400734e-05
tBodyGyroMag-sma(),0.0,0.0003357641782604476,0.006172668945492082,0.00033933914860770554,1.0576614350199256e-05,0.0007134322285523393,0.0001272421640239444
tBodyGyroMag-energy(),0.0,0.0005242992251632984,0.00042699981753980946,0.0008219753931275266,9.917440012857289e-05,0.0026183204168153643,0.00040239640400492133
tBodyGyroMag-iqr(),0.0,0.0001203626739045924,0.00028325000714656554,0.0006557660104175638,1.9019131570557003e-05,0.0001007413653664269,0.00013376275641313208
tBodyGyroMag-entropy(),0.0,0.0007770258053723289,0.0003314264204149982,0.0008184073452540035,6.0972065162914715e-05,0.0005065217938691939,0.00028608992240407576
tBodyGyroMag-arCoeff()1,0.0,0.00047317158546338013,0.00041081361424528923,0.00018843267424655492,0.00013642624575342763,0.00038426821403415905,4.854419399912544e-05
tBodyGyroMag-arCoeff()2,0.0,0.00013057326621755376,0.0005723273758040118,0.0004017627099686703,0.0,0.0002597024599568635,0.0001786313547742082
tBodyGyroMag-arCoeff()3,0.0,9.350692557379452e-05,0.00042189602959432043,0.0006564068537233027,9.839499020012791e-05,0.00030487188886854134,0.00026026635756786615
tBodyGyroMag-arCoeff()4,0.0,9.663367868189278e-05,0.0004007919697803385,0.00033853964098372357,0.0,0.0002317191890840392,0.00020688004187863521
tBodyGyroJerkMag-mean(),0.0,0.004266470717716149,0.0003888063236738449,0.0020791333545015027,0.0019397866267304481,0.001082685451733365,0.0001861675683657592
tBodyGyroJerkMag-std(),0.0,0.00027027970597207876,0.00013869050270315085,0.00048063311823454727,8.030813419253923e-05,0.00010855285924933249,0.00023764284387925677
tBodyGyroJerkMag-mad(),0.0,0.0034202983220404655,0.0003555732267355096,0.0019897076466940953,4.1275704900223885e-05,0.00016706285254736053,0.0004166588774350077
tBodyGyroJerkMag-max(),0.0,0.0001788714717977685,0.0004746263727721254,0.0005653357471435975,5.849168217465064e-05,0.0003027797248051675,0.0006844310034047634
tBodyGyroJerkMag-min(),0.0,0.00026250775898970175,0.00027374199152328967,0.00032545040445416495,1.4873363929967704e-05,0.0005222412391907668,0.0002844592772869415
tBodyGyroJerkMag-sma(),0.0,0.009396800395861552,0.0001010899630014747,0.003690662618767142,0.0,0.000985600627285584,0.0003547588169105667
tBodyGyroJerkMag-energy(),0.0,0.00027671247913370036,0.00010866518644841266,0.0005889268813990252,0.0,0.00047886093867307336,0.000345042298800531
tBodyGyroJerkMag-iqr(),0.0,0.0009396836986453215,0.00033650088533059247,0.00026708818865327824,1.9564938819592207e-06,0.00022806073035307588,0.0004693160290557641
tBodyGyroJerkMag-entropy(),0.0,0.003223389502857566,0.0006852186622392213,0.0003952491741187728,0.0,0.00026263152925960255,0.0003779484698232704
tBodyGyroJerkMag-arCoeff()1,0.0,0.0003525781442108134,0.0005378819532065532,0.0003432107113925391,0.00013681799333383854,0.00013581080573809158,0.0008353349804478116
tBodyGyroJerkMag-arCoeff()2,0.0,5.943010378624731e-05,0.0005076916746684188,0.0006988342935916596,0.00011649497693016205,0.00018225143553589525,0.00020647556084941456
tBodyGyroJerkMag-arCoeff()3,0.0,0.00028654672503154754,0.00026404932567829415,0.00039014939049574827,1.4993225652197012e-05,0.0002452402467835018,0.0001829340486424451
tBodyGyroJerkMag-arCoeff()4,0.0,0.00026307575612837317,0.0006041380600899732,0.0005486322281024543,0.0,0.00012727359002504815,0.0001185887643599158
fBodyAcc-mean()-X,0.0,0.0005354458697533816,0.0015750404998341222,0.0003390138683165403,0.000991213299667807,0.004148350307212229,0.018946465672455046
fBodyAcc-mean()-Y,0.0,0.00015314418698698657,0.00021018395163108837,0.00044534322646109083,7.31102834388473e-05,0.000298925742206661,0.00030634424257549117
fBodyAcc-mean()-Z,0.0,0.00042881803640508573,0.0002443066705397362,0.0016759083120306349,0.0,0.00029130623402194605,0.0005132858616514736
fBodyAcc-std()-X,0.0,0.013980060498445794,0.003499508103848028,0.0023327817831751848,0.0005997330952765185,0.004774957310834842,0.01064081119555791
fBodyAcc-std()-Y,0.0,0.0002223576198701158,0.0009212566422424805,0.00048743809647562223,0.00010083896356427627,0.0009176008541990875,0.001269156751846093
fBodyAcc-std()-Z,0.0,0.00015011778480979578,0.00018502448374194195,0.001224956023970282,6.719474213920646e-05,0.010937816503563675,0.0006448923174251623
fBodyAcc-mad()-X,0.0,0.0028634941269103428,0.0024941965077179807,0.0010613054684692194,0.0002247874911553423,0.001155250583998761,0.016536196460928947
fBodyAcc-mad()-Y,0.0,0.00022296644885098964,0.000597801489040043,0.00018461248164464484,7.142194108921965e-05,0.000133270399242477,0.00025102040412096403
fBodyAcc-mad()-Z,0.0,0.0003297325785828005,0.00011864168851033218,0.0004334833704876782,2.1504350225332597e-05,0.001097699376291269,0.0003328540255455063
fBodyAcc-max()-X,0.0,0.01405622228495275,0.00925606202524479,0.0024345950398908674,0.000977427476981154,0.009173954963887712,0.008447017307047161
fBodyAcc-max()-Y,0.0,0.0009246036388979818,0.00048362214442269143,0.0009642170275957944,0.0010224866599401678,0.010552041047228419,0.0023008430057846908
fBodyAcc-max()-Z,0.0,0.000492588941774694,0.0001324620038746448,0.0007975058290776156,6.318241120928248e-05,0.012293090758455725,0.00023666284157257536
fBodyAcc-min()-X,0.0,0.00016799351184989885,0.0002798928066208065,0.00043722017183327205,4.313742148380823e-05,6.0571432086536e-05,1.745676986362488e-05
fBodyAcc-min()-Y,0.0,0.0001481428043261425,0.00019032508481966472,0.0001842188085357977,2.990905206616616e-05,1.8383983992607373e-05,0.00018081982570979593
fBodyAcc-min()-Z,0.0,0.00010889585349847333,0.0007401074133785699,0.00039495612009055633,3.0640155602183554e-05,0.00022219507265117174,0.00016315764088772238
fBodyAcc-sma(),0.0,0.0005879029662640402,0.0018981830097708383,0.000993247238574371,0.0022864080137588315,0.0005723732577420398,0.004731614666867116
fBodyAcc-energy()-X,0.0,0.007336654679798635,0.0028179361815661593,0.0006718331773155657,0.0005407638262615124,0.005189659739914119,0.021472141117242844
fBodyAcc-energy()-Y,0.0,0.00012507796450499412,0.001990187583735941,0.00026573331876962933,0.000768150129666611,0.00021488515074032048,0.0006893794755999409
fBodyAcc-energy()-Z,0.0,0.0001571326865065174,0.00030546575946003207,0.0005475236348863566,0.000571845468349942,0.004802663824075818,0.0013348714554078343
fBodyAcc-iqr()-X,0.0,0.00038231456273931297,0.000531540897149281,0.0020902198800381317,0.0007638115861794371,0.0002287711529557588,0.0008172553320066762
fBodyAcc-iqr()-Y,0.0,0.0005946378668932104,0.00023427227520289917,0.0001974432012005422,2.6300409117475167e-05,0.00020316743223854655,5.673983242370696e-05
fBodyAcc-iqr()-Z,0.0,0.003272016621024088,9.039140649368279e-05,0.0005182621231508131,2.418184559887669e-05,0.0026952886522217394,0.0008276817248281819
fBodyAcc-entropy()-X,0.0,0.00030060975620230533,0.00010265485388306529,0.002216413945646406,0.0006556857193739505,0.00012905429064588773,0.0007916310055508945
fBodyAcc-entropy()-Y,0.0,0.0027210448584450908,0.0010600278009803047,0.00026895962138114216,0.0006544404641371883,0.00012305243719422463,0.00012813924911336407
fBodyAcc-entropy()-Z,0.0,0.00016475367268805704,0.00022258770683420608,0.0015919746433694136,2.615528439794287e-05,0.0004800477320803548,0.0007706482104913124
fBodyAcc-maxInds-X,0.0,0.0003594454186567424,0.0008415149194437371,0.0002679262668613789,0.0043039145625305385,0.0,0.00045914200065282843
fBodyAcc-maxInds-Y,0.0,0.0006488217149343501,0.00021847504171822394,0.0002803361739885897,4.4694861157430165e-05,0.0009072786466442765,0.00019076455974733548
fBodyAcc-maxInds-Z,0.0,0.0003026213798074961,0.0002883965616354124,5.899813151480082e-05,3.123933879768771e-05,0.0003501091746692171,0.0002462181997127029
fBodyAcc-meanFreq()-X,0.0,0.00024459228719153744,0.0009706571011710578,0.0006241478601460245,0.002437359610375853,5.720431770569565e-05,0.00022883699366643882
fBodyAcc-meanFreq()-Y,0.0,0.0003959216760133733,0.0008631134856745884,0.00022750890901562695,0.0,0.0004600020595967549,0.00016310492645284447
fBodyAcc-meanFreq()-Z,0.0,0.002915244399961575,0.00027296247871357434,0.0004325023786935863,0.0,0.00729084605288439,0.0006899559426694189
fBodyAcc-skewness()-X,0.0,0.002069031794009307,0.011835088524604106,0.0006727932276300973,0.0014742785502477544,0.0013749805837666522,7.363073869016547e-05
fBodyAcc-kurtosis()-X,0.0,0.0016856722860255596,0.014185846453780383,0.0006161244411741504,0.0004656340791176193,0.0003600308524875553,0.00027813359562038083
fBodyAcc-skewness()-Y,0.0,0.0009328111154350372,0.00023237949671664143,0.00019818792378891858,0.0004075259018302326,0.004688744949019751,0.0015649486897562866
fBodyAcc-kurtosis()-Y,0.0,0.0004981428738523268,0.0003791958897382048,0.0004787707036683921,0.0,0.0029400226165808567,0.0027451202672499567
fBodyAcc-skewness()-Z,0.0,0.00032899664105190803,0.00022300343270379407,0.000333473069114001,0.00017633939688610516,0.00038481125140561517,0.0010712397789577723
fBodyAcc-kurtosis()-Z,0.0,0.0002917050386229272,0.0003920018578193261,0.0003367453523431447,0.00025713216773818275,0.0015195892034309657,0.0005966221536795039
"fBodyAcc-bandsEnergy()-1,8",0.0,0.011999304660396264,0.008294041829184804,0.007759477458472166,0.0002096152734369114,0.017678628395309273,0.009553098683064538
"fBodyAcc-bandsEnergy()-9,16",0.0,0.0008155570324340619,0.001148479889551216,0.0004660391976690302,0.0009713339027766171,6.639435552541247e-05,0.005671858985926605
"fBodyAcc-bandsEnergy()-17,24",0.0,0.0005052364340086253,0.00038220024905658294,0.0003131421854008826,2.570790335163563e-05,0.00032012721317169305,0.00019101573813559708
"fBodyAcc-bandsEnergy()-25,32",0.0,0.00029887532594220626,8.958335777173757e-05,0.0002725512270763304,4.3581694139021634e-05,0.00021745269928103242,8.083213075107734e-05
"fBodyAcc-bandsEnergy()-33,40",0.0,0.0001518396468124577,0.00019337629310740476,0.0014556678141822937,1.3569408880372269e-05,0.00012307167880736377,0.0037512444969434017
"fBodyAcc-bandsEnergy()-41,48",0.0,0.0002701009111993011,0.0001232087246224667,0.0019489030728730245,3.791811804678349e-05,0.001694809251130139,0.0045537374008158705
"fBodyAcc-bandsEnergy()-49,56",0.0,8.89514108607627e-05,0.00024169396650541565,0.0002144052918149386,0.0,8.199450596554474e-05,0.00010312808950695776
"fBodyAcc-bandsEnergy()-57,64",0.0,0.0001509865687956238,0.00019129323453280573,0.00045842151439417345,0.0,1.9454352210683183e-05,6.426593135731777e-05
"fBodyAcc-bandsEnergy()-1,16",0.0,0.011981027321063376,0.007458136677894942,0.0008129426007850383,0.0004631182612561481,0.003794680041475529,0.01262710808105858
"fBodyAcc-bandsEnergy()-17,32",0.0,0.00012656828525226072,0.0001960961487038438,0.0006507885765784633,0.0,0.0005627899332965345,0.00039011436859519874
"fBodyAcc-bandsEnergy()-33,48",0.0,0.0003743642125248712,0.00023837840200904094,0.0008092877503181152,0.00016613549094237958,4.24006820666496e-05,0.0005627155764980348
"fBodyAcc-bandsEnergy()-49,64",0.0,0.00021749445760709183,0.00012380125149806103,0.00017947104275606903,1.2188159942611168e-06,0.00015297678411096852,0.00011200428103309402
"fBodyAcc-bandsEnergy()-1,24",0.0,0.008082808441419159,0.0028044984927034227,0.004200465154275557,0.00012448080074180395,0.006952828447611321,0.021010179966114637
"fBodyAcc-bandsEnergy()-25,48",0.0,0.0001916018646407328,0.000510618228425523,0.0002833245748478702,0.0,0.00018782734928850814,0.0010192265074786106
"fBodyAcc-bandsEnergy()-1,8.1",0.0,0.0030007730061023365,0.001663032997757451,0.00019660654816532378,0.0006926056430767498,0.013012624668366841,0.0009124598774808784
"fBodyAcc-bandsEnergy()-9,16.1",0.0,0.005947875564035162,0.00010703902569055144,0.00030209540289536486,0.0,0.0016802020257689029,0.00023190195218573528
"fBodyAcc-bandsEnergy()-17,24.1",0.0,0.0027813435653978253,0.00026218046791703144,0.0005051004806273549,0.0,0.0006880077118400367,0.00035733436010501
"fBodyAcc-bandsEnergy()-25,32.1",0.0,0.0004242745860886808,0.0002785758444593543,0.00024040500449734123,0.0,8.924515922595245e-05,3.337272493244982e-05
"fBodyAcc-bandsEnergy()-33,40.1",0.0,0.00023629949279173145,0.00021484356027443697,0.0006559878581675268,0.0,8.834855201042595e-05,2.1062338628778493e-05
"fBodyAcc-bandsEnergy()-41,48.1",0.0,8.655387801468892e-05,0.0004952546584251263,0.00028085098991340404,7.447609853946893e-05,0.0003469101869754931,0.0001287525196965766
"fBodyAcc-bandsEnergy()-49,56.1",0.0,0.00020730115383530204,0.0002555115317773238,0.00022240198840464418,0.00010097633420177638,0.000196004479944047,0.0001508772032761655
"fBodyAcc-bandsEnergy()-57,64.1",0.0,0.0001345657449174675,0.000183796906028044,0.00046563240393189916,0.0,0.00014048301793569663,0.00028844474730429126
"fBodyAcc-bandsEnergy()-1,16.1",0.0,0.00015715783306034578,0.0022248735137652366,0.0006672815541731837,2.954306722689075e-05,0.000442529768271972,0.0011812977960991636
"fBodyAcc-bandsEnergy()-17,32.1",0.0,0.0006916032263442148,0.0002771348988961513,0.00020037315320363023,0.0,6.756366708160467e-05,0.00044614197189889534
"fBodyAcc-bandsEnergy()-33,48.1",0.0,9.033901750433067e-05,0.001946919146258276,0.00031059684510039256,3.0476992228001755e-05,0.0001878064139950493,0.00018220911103589604
"fBodyAcc-bandsEnergy()-49,64.1",0.0,0.00014147167535865697,0.00018413949466740097,0.00038890461199031647,8.515376252068653e-05,0.00012671826419345008,5.82106693304875e-05
"fBodyAcc-bandsEnergy()-1,24.1",0.0,0.00017285503443047868,0.0008579266906163755,0.000273267401007935,0.0003455616227680707,0.0001210378669135991,0.0007704163116812874
"fBodyAcc-bandsEnergy()-25,48.1",0.0,0.0004745696909897871,0.00010885458015965938,0.0004932645485282981,3.0760453921588024e-05,0.00019627960747282597,0.00023555768986630542
"fBodyAcc-bandsEnergy()-1,8.2",0.0,0.00025146112384873706,0.00036581891391592223,0.0014957417360551386,3.4775629833662355e-05,0.01534655632366935,0.0010526624927205766
"fBodyAcc-bandsEnergy()-9,16.2",0.0,0.000485159694128424,0.0014555128703933546,0.0006267689673259334,7.0751507840772e-05,0.0010911189300538077,6.508354844346363e-05
"fBodyAcc-bandsEnergy()-17,24.2",0.0,0.025240346568161483,0.00043479790890143464,0.00047015472242732106,0.00011144017512309787,0.003134806253255611,0.0021453362455373178
"fBodyAcc-bandsEnergy()-25,32.2",0.0,0.0009894698735916307,0.0003492547477423777,0.0005011354300856608,0.0,0.0006201301804181101,0.00020236097790742518
"fBodyAcc-bandsEnergy()-33,40.2",0.0,0.00026707077357181105,0.00022038290133421102,0.0003599555302304619,0.0,0.0003893641066974669,0.0002866959618898962
"fBodyAcc-bandsEnergy()-41,48.2",0.0,0.00013898863472118148,0.0004669753248665125,0.00024269244671157154,4.1134458928161156e-05,0.0002171018345608581,0.0002705267116606364
"fBodyAcc-bandsEnergy()-49,56.2",0.0,0.0001289637042953118,0.00025227430330282115,0.00012266559813961942,3.991898632992072e-05,0.0003675524256415993,0.0001737488670923905
"fBodyAcc-bandsEnergy()-57,64.2",0.0,0.00014809406070871421,0.00014058852015767637,0.0002055955157504902,9.018047074946252e-05,0.00018770207964493725,0.00010621088027596573
"fBodyAcc-bandsEnergy()-1,16.2",0.0,0.00041494484942969384,0.00028844287422512586,0.0004605492812279864,0.0005654872701631282,0.006730677730551044,0.0003578035151163536
"fBodyAcc-bandsEnergy()-17,32.2",0.0,0.006848298172189785,0.0021882347872274463,0.00014087065254658914,0.00010583899567840452,0.009028234837143581,0.0009030771802198116
"fBodyAcc-bandsEnergy()-33,48.2",0.0,0.0002650911760975292,0.00017892614321657883,0.00022812760326691614,0.0,0.00019007235639230454,0.0004736630600131252
"fBodyAcc-bandsEnergy()-49,64.2",0.0,0.00021673269913699997,0.0002602321024553109,0.0005052296573006259,0.00011055016064436314,0.00017761594344724692,3.124417794588624e-05
"fBodyAcc-bandsEnergy()-1,24.2",0.0,0.0002687173906829085,0.00033368952511628734,0.000454286942504702,0.000526804038768047,0.004298465092166668,0.0001441066777087948
"fBodyAcc-bandsEnergy()-25,48.2",0.0,0.0031074652048643635,0.00044617170758377346,0.00015496276678779425,2.7549912634198096e-05,0.0006979628814528872,0.0005004422824914997
